id;tournament;stage;session_no;game_no;date;score_or_attendance;place_or_result;comment;extra;label
2631;Business Cats;training;1;1;;0;4;;;1 Тренировочная
2631;Business Cats;training;2;1;;0;24;;;2 Тренировочная
2631;Business Cats;training;2;2;;0;24;;;2 Тренировочная
2631;Business Cats;rating;1;1;;0;12;;;1 Рейтинговая
2631;Business Cats;rating;1;2;;0;12;;;1 Рейтинговая
2631;Business Cats;rating;2;1;;0;14;;;2 Рейтинговая
2631;Business Cats;rating;2;2;;0;14;;;2 Рейтинговая
2631;Business Cats;rating;3;1;;0;15;;;3 Рейтинговая
2631;Business Cats;rating;3;2;;0;15;;;3 Рейтинговая
2631;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2631;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2631;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2631;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2631;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2631;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2631;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2631;Civilization: Solo;week;1;1;;0;;;;
2631;Civilization: Solo;week;2;1;;0;;;;
2631;Civilization: Solo;week;3;1;;0;;;;
2631;Civilization: Solo;week;4;1;;0;;;;
2631;Civilization: Solo;week;5;1;;0;;;;
2631;Civilization: Solo;week;6;1;;0;;;;
2631;Civilization: Solo;week;7;1;;0;;;;
2631;Civilization: Solo;week;8;1;;С;;;;
2631;Civilization: Solo;week;9;1;;0;;;;
2631;Civilization: DUEL;week;1;1;;0;;;;Не защитился
2631;Civilization: DUEL;week;2;1;;0;;;;Не защитился
2631;Civilization: DUEL;week;3;1;;0;;;;Не защитился
2631;Civilization: DUEL;week;4;1;;0;;;;Не защитился
2631;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
262;Business Cats;training;1;1;;0;4;;;1 Тренировочная
262;Business Cats;training;2;1;;-1;#Н/Д;;;2 Тренировочная
262;Business Cats;training;2;2;;-1;#Н/Д;;;2 Тренировочная
262;Business Cats;rating;1;1;;0;10;;;1 Рейтинговая
262;Business Cats;rating;1;2;;0;10;;;1 Рейтинговая
262;Business Cats;rating;2;1;;0;23;;;2 Рейтинговая
262;Business Cats;rating;2;2;;0;23;;;2 Рейтинговая
262;Business Cats;rating;3;1;;0;18;;;3 Рейтинговая
262;Business Cats;rating;3;2;;0;18;;;3 Рейтинговая
262;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
262;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
262;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
262;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
262;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
262;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
262;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
262;Civilization: Solo;week;1;1;;#Н/Д;;;;
262;Civilization: Solo;week;2;1;;#Н/Д;;;;
262;Civilization: Solo;week;3;1;;#Н/Д;;;;
262;Civilization: Solo;week;4;1;;#Н/Д;;;;
68;Business Cats;training;1;1;;0;4;;;1 Тренировочная
68;Business Cats;training;2;1;;0;15;;;2 Тренировочная
68;Business Cats;training;2;2;;0;15;;;2 Тренировочная
68;Business Cats;rating;1;1;;0;22;;;1 Рейтинговая
68;Business Cats;rating;1;2;;0;22;;;1 Рейтинговая
68;Business Cats;rating;2;1;;С;;;;2 Рейтинговая
68;Business Cats;rating;2;2;;0;;;;2 Рейтинговая
68;Business Cats;rating;3;1;;С;#Н/Д;;;3 Рейтинговая
68;Business Cats;rating;3;2;;0;#Н/Д;;;3 Рейтинговая
68;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
68;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
68;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
68;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
68;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
68;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
68;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
68;Civilization: Solo;week;1;1;;0;;;;
68;Civilization: Solo;week;2;1;;С;;;;
68;Civilization: Solo;week;3;1;;0;;;;
68;Civilization: Solo;week;4;1;;0;;;;
68;Civilization: Solo;week;5;1;;0;;;;
68;Civilization: Solo;week;6;1;;0;;;;
68;Civilization: Solo;week;7;1;;0;;;;
68;Civilization: Solo;week;8;1;;0;;;;
68;Civilization: Solo;week;9;1;;0;;;;
68;Civilization: DUEL;week;1;1;;-1;;;;Не защитился
68;Civilization: DUEL;week;2;1;;-1;;;;Не защитился
68;Civilization: DUEL;week;3;1;;-1;;;;Не защитился
68;Civilization: DUEL;week;4;1;;-1;;;;Не защитился
68;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
2562;Business Cats;training;1;1;;0;13;;;1 Тренировочная
2562;Business Cats;training;2;1;;0;2;;;2 Тренировочная
2562;Business Cats;training;2;2;;0;2;;;2 Тренировочная
2562;Business Cats;rating;1;1;;0;#Н/Д;;;1 Рейтинговая
2562;Business Cats;rating;1;2;;0;#Н/Д;;;1 Рейтинговая
2562;Business Cats;rating;2;1;;0;16;;;2 Рейтинговая
2562;Business Cats;rating;2;2;;0;16;;;2 Рейтинговая
2562;Business Cats;rating;3;1;;0;7;;;3 Рейтинговая
2562;Business Cats;rating;3;2;;0;7;;;3 Рейтинговая
2562;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2562;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2562;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2562;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2562;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2562;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2562;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2562;Civilization: Solo;week;1;1;;0;;;;
2562;Civilization: Solo;week;2;1;;0;;;;
2562;Civilization: Solo;week;3;1;;0;;;;
2562;Civilization: Solo;week;4;1;;0;;;;
2562;Civilization: Solo;week;5;1;;0;;;;
2562;Civilization: Solo;week;6;1;;0;;;;
2562;Civilization: Solo;week;7;1;;0;;;;
2562;Civilization: Solo;week;8;1;;0;;;;
2562;Civilization: Solo;week;9;1;;0;;;;
2562;Civilization: DUEL;week;1;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;2;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;3;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;4;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;5;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;6;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;7;1;;0;;;;Не защитился
2562;Civilization: DUEL;week;8;1;;0;;;;Не защитился
2562;Life is Feudal;week;1;1;;0;;;;Резерв
2562;Life is Feudal;week;2;1;;0;;;;Резерв
2562;Life is Feudal;week;3;1;;0;;;;Резерв
2562;Life is Feudal;week;4;1;;0;;;;Резерв
2562;Life is Feudal;week;5;1;;С;;;;Резерв
2562;Life is Feudal;week;6;1;;0;;;;Резерв
2562;Life is Feudal;week;7;1;;0;;;;Резерв
2562;Life is Feudal;week;8;1;;0;;;;Резерв
2562;Life is Feudal;week;9;1;;0;;;;Резерв
2562;Life is Feudal;week;10;1;;0;;;;Резерв
494;Business Cats;training;1;1;;0;24;;;1 Тренировочная
494;Business Cats;training;2;1;;0;18;;;2 Тренировочная
494;Business Cats;training;2;2;;0;18;;;2 Тренировочная
494;Business Cats;rating;1;1;;0;18;;;1 Рейтинговая
494;Business Cats;rating;1;2;;0;18;;;1 Рейтинговая
494;Business Cats;rating;2;1;;0;2;;;2 Рейтинговая
494;Business Cats;rating;2;2;;-1;2;;;2 Рейтинговая
494;Business Cats;rating;3;1;;0;17;;;3 Рейтинговая
494;Business Cats;rating;3;2;;0;17;;;3 Рейтинговая
494;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
494;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
494;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
494;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
494;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
494;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
494;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
494;Civilization: Solo;week;1;1;;#Н/Д;;;;
494;Civilization: Solo;week;2;1;;#Н/Д;;;;
494;Civilization: Solo;week;3;1;;#Н/Д;;;;
494;Civilization: Solo;week;4;1;;#Н/Д;;;;
348;Business Cats;training;1;1;;0;24;;;1 Тренировочная
348;Business Cats;training;2;1;;-1;#Н/Д;;;2 Тренировочная
348;Business Cats;training;2;2;;-1;#Н/Д;;;2 Тренировочная
348;Business Cats;rating;1;1;;0;5;;;1 Рейтинговая
348;Business Cats;rating;1;2;;0;5;;;1 Рейтинговая
348;Business Cats;rating;2;1;;0;24;;;2 Рейтинговая
348;Business Cats;rating;2;2;;0;24;;;2 Рейтинговая
348;Business Cats;rating;3;1;;0;16;;;3 Рейтинговая
348;Business Cats;rating;3;2;;0;16;;;3 Рейтинговая
348;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
348;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
348;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
348;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
348;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
348;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
348;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
348;Civilization: Solo;week;1;1;;0;;;;
348;Civilization: Solo;week;2;1;;0;;;;
348;Civilization: Solo;week;3;1;;0;;;;
348;Civilization: Solo;week;4;1;;0;;;;
348;Civilization: Solo;week;5;1;;0;;;;
348;Civilization: Solo;week;6;1;;0;;;;
348;Civilization: Solo;week;7;1;;0;;;;
348;Civilization: Solo;week;8;1;;0;;;;
348;Civilization: Solo;week;9;1;;0;;;;
348;Civilization: DUEL;week;1;1;;0;;;;Не защитился
348;Civilization: DUEL;week;2;1;;0;;;;Не защитился
348;Civilization: DUEL;week;3;1;;0;;;;Не защитился
348;Civilization: DUEL;week;4;1;;0;;;;Не защитился
348;Civilization: DUEL;week;5;1;;0;;;;Не защитился
348;Civilization: DUEL;week;6;1;;с;;;;Не защитился
348;Civilization: DUEL;week;7;1;;0;;;;Не защитился
348;Civilization: DUEL;week;8;1;;0;;;;Не защитился
348;Life is Feudal;week;1;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;2;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;3;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;4;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;5;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;6;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;7;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;8;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;9;1;;0;;;рудокоп;Рядовой
348;Life is Feudal;week;10;1;;0;;;рудокоп;Рядовой
348;Bandy;bandy;1;1;;0;;;;1 игра
348;Bandy;bandy;2;1;;-1;;;;2 игра
2779;Business Cats;training;1;1;;-1;#Н/Д;;;1 Тренировочная
2779;Business Cats;training;2;1;;-1;#Н/Д;;;2 Тренировочная
2779;Business Cats;training;2;2;;-1;#Н/Д;;;2 Тренировочная
2779;Business Cats;rating;1;1;;0;5;;;1 Рейтинговая
2779;Business Cats;rating;1;2;;0;5;;;1 Рейтинговая
2779;Business Cats;rating;2;1;;0;3;;;2 Рейтинговая
2779;Business Cats;rating;3;1;;-1;#Н/Д;;;3 Рейтинговая
2779;Business Cats;rating;3;2;;-1;#Н/Д;;;3 Рейтинговая
2779;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2779;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2779;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2779;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2779;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2779;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2779;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2779;Civilization: Solo;week;1;1;;-1;;;;
2779;Civilization: Solo;week;2;1;;-1;;;;
2779;Civilization: Solo;week;3;1;;-1;;;;
2779;Civilization: Solo;week;4;1;;-1;;;;
2779;Civilization: Solo;week;5;1;;-1;;;;
2779;Civilization: Solo;week;6;1;;-1;;;;
2779;Civilization: Solo;week;7;1;;0;;;;
2779;Civilization: Solo;week;8;1;;0;;;;
2779;Civilization: Solo;week;9;1;;0;;;;
2863;Business Cats;training;1;1;;0;13;;;1 Тренировочная
2863;Business Cats;training;2;1;;0;9;;;2 Тренировочная
2863;Business Cats;training;2;2;;0;9;;;2 Тренировочная
2863;Business Cats;rating;1;1;;0;4;;;1 Рейтинговая
2863;Business Cats;rating;1;2;;0;4;;;1 Рейтинговая
2863;Business Cats;rating;2;1;;0;1;;;2 Рейтинговая
2863;Business Cats;rating;3;1;;0;12;;;3 Рейтинговая
2863;Business Cats;rating;3;2;;0;12;;;3 Рейтинговая
2863;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
2863;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
2863;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
2863;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
2863;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
2863;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
2863;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
2863;Civilization: Solo;week;1;1;;0;;;;1727
2863;Civilization: Solo;week;2;1;;0;;;;1727
2863;Civilization: Solo;week;3;1;;0;;;;1727
2863;Civilization: Solo;week;4;1;;0;;;;1727
2863;Civilization: Solo;week;5;1;;0;;;;1727
2863;Civilization: Solo;week;6;1;;0;;;;1727
2863;Civilization: Solo;week;7;1;;0;;;;1727
2863;Civilization: Solo;week;8;1;;0;;;;1727
2863;Civilization: Solo;week;9;1;;0;;;;1727
2863;Civilization: DUEL;week;1;1;;0;;;;1709
2863;Civilization: DUEL;week;2;1;;0;;;;1709
2863;Civilization: DUEL;week;3;1;;0;;;;1709
2863;Civilization: DUEL;week;4;1;;0;;;;1709
2863;Civilization: DUEL;week;5;1;;0;;;;1709
2863;Civilization: DUEL;week;6;1;;0;;;;1709
2863;Civilization: DUEL;week;7;1;;0;;;;1709
2863;Civilization: DUEL;week;8;1;;0;;;;1709
2863;Life is Feudal;week;1;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;2;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;3;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;4;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;5;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;6;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;7;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;8;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;9;1;;0;;;строитель;Сержант
2863;Life is Feudal;week;10;1;;0;;;строитель;Сержант
2863;Bandy;bandy;1;1;;0;;;;1 игра
2863;Bandy;bandy;2;1;;0;;;;2 игра
1393;Business Cats;training;1;1;;0;8;;;1 Тренировочная
1393;Business Cats;training;2;1;;0;18;;;2 Тренировочная
1393;Business Cats;training;2;2;;0;18;;;2 Тренировочная
1393;Business Cats;rating;1;1;;0;9;;;1 Рейтинговая
1393;Business Cats;rating;1;2;;0;9;;;1 Рейтинговая
1393;Business Cats;rating;2;1;;0;5;;;2 Рейтинговая
1393;Business Cats;rating;2;2;;0;5;;;2 Рейтинговая
1393;Business Cats;rating;3;1;;0;4;;;3 Рейтинговая
1393;Business Cats;rating;3;2;;0;4;;;3 Рейтинговая
1393;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
1393;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
1393;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
1393;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
1393;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
1393;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
1393;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
1393;Civilization: Solo;week;1;1;;0;;;;
1393;Civilization: Solo;week;2;1;;0;;;;
1393;Civilization: Solo;week;3;1;;0;;;;
1393;Civilization: Solo;week;4;1;;0;;;;
1393;Civilization: Solo;week;5;1;;0;;;;
1393;Civilization: Solo;week;6;1;;-1;;;;
1393;Civilization: Solo;week;7;1;;0;;;;
1393;Civilization: Solo;week;8;1;;0;;;;
1393;Civilization: Solo;week;9;1;;0;;;;
247;Business Cats;training;1;1;;-1;#Н/Д;;;1 Тренировочная
247;Business Cats;training;2;1;;-1;#Н/Д;;;2 Тренировочная
247;Business Cats;training;2;2;;-1;#Н/Д;;;2 Тренировочная
247;Business Cats;rating;1;1;;0;9;;;1 Рейтинговая
247;Business Cats;rating;1;2;;0;9;;;1 Рейтинговая
247;Business Cats;rating;2;1;;0;2;;;2 Рейтинговая
247;Business Cats;rating;2;2;;0;2;;;2 Рейтинговая
247;Business Cats;rating;3;1;;0;2;;;3 Рейтинговая
247;Business Cats;rating;3;2;;0;2;;;3 Рейтинговая
247;Пейнтбол;paintball;1;1;;#Н/Д;#Н/Д;;;Тренировочный бой
247;Пейнтбол;paintball;2;1;;#Н/Д;#Н/Д;;;1 Групповой бой
247;Пейнтбол;paintball;3;1;;#Н/Д;#Н/Д;;;2 Групповой бой
247;Пейнтбол;paintball;4;1;;#Н/Д;#Н/Д;;;3 Групповой бой
247;Пейнтбол;paintball;5;1;;#Н/Д;#Н/Д;;;1 сценарный бой
247;Пейнтбол;paintball;6;1;;#Н/Д;#Н/Д;;;2 сценарный бой
247;Пейнтбол;paintball;7;1;;#Н/Д;#Н/Д;;;Плей-Офф
247;Civilization: Solo;week;1;1;;0;;;;
247;Civilization: Solo;week;2;1;;0;;;;
247;Civilization: Solo;week;3;1;;0;;;;
247;Civilization: Solo;week;4;1;;0;;;;
247;Civilization: Solo;week;5;1;;0;;;;
247;Civilization: Solo;week;6;1;;0;;;;
247;Civilization: Solo;week;7;1;;0;;;;
247;Civilization: Solo;week;8;1;;0;;;;
247;Civilization: Solo;week;9;1;;0;;;;
247;Civilization: DUEL;week;1;1;;С;;;;Не защитился
247;Civilization: DUEL;week;2;1;;0;;;;Не защитился
247;Civilization: DUEL;week;3;1;;0;;;;Не защитился
247;Civilization: DUEL;week;4;1;;-1;;;;Не защитился
247;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
1337;Business Cats;training;1;1;;0;6;;;1 Тренировочная
1337;Business Cats;training;2;1;;-1;#Н/Д;;;2 Тренировочная
